"Big quiet sunny bedroom near beach, top floor",450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación frente al mar (Corta o media estancia),550 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación cama doble y ventana en Plaza del Sol,400 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
impecable habitacion doble en gran via !!!!,4̶8̶0̶ ̶€̶ 460 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
"Double Room, Barceloneta",380 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación individual,350 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
se alquila habitación con cama doble canapé,550 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitacion en les corts + baño privado,415 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitación en las Corts,400 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitación en alquiler ambiente agradable,300 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
Habitación individual,300 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Linda Habitacion Exterior con balcon en Sagrada Familia,420 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
"Single room to rent in El Borne, Perfect location",3̶5̶0̶ ̶€̶ 320 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitacíon espaciosa en bonito apartamento,370 €/mes,HABITACIÓ PRIVADA · 5 COMPANYS DE PIS
Habitación Impecable! Muy buen rollo :D,550 €/mes,HABITACIÓ PRIVADA · 6 COMPANYS DE PIS
Busco señora responsable.,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Single room in Gràcia,300 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
"ambiente familiar y tranquilo,zona bien comunicada",3̶9̶0̶ ̶€̶ 370 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación cama doble en paralel,400 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitacion individual en Gracia,320 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitacion individual para chica,350 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación Born Barcelona (Centro de Barcelona),450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
room available,300 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
A cozy room with a double bed in the center of Gothic,370 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Alguna ànima vol viure amb nosaltres? :D,400 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitación individual solo chicas,350 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación en Vila de Gràcia,3̶8̶5̶ ̶€̶ 370 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación individual,270 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación Grande,370 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
🏳️‍🌈 Room with private Bathroom/ TV / AC / Renovated,550 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación enorme en piso von terraza,400 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
habitación en el barrio de Sants,3̶8̶0̶ ̶€̶ 360 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Buscamos companer@ de piso,250 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación doble en Poblesec (Pza. Surtidor),4̶0̶0̶ ̶€̶ 375 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Bonita habitación Para chica con Baño privado,450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
HABITACIÓN DOBLE EN GRACIA,3̶5̶0̶ ̶€̶ 330 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitacion Doble + terraza privada,400 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación doble en ático con terraza privada,700 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Atico con terraza privada en la Barceloneta,950 €/mes,ALLOTJAMENT SENCER · 40 M²
HABITACION DOBLE MARINA,350 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Penhouse de 250m con Terraza y Coworking,450 €/mes,HABITACIÓ PRIVADA · 7 COMPANYS DE PIS
"piso soleado t, tranquılo juntos al mar",350 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Acogedora habitación en el centro de Barcelona,390 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación doble centro de barcelona,450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Nice bright & cozy double room whit a covered balcony,520 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
habitación sencilla y amueblada,290 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación en Vila de Gràcia,260 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
HABITACION DOBLE DISPONIBLE EXTERIOR MUCHA LUZ,450 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitacion con balcón centro barcelona,450 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitacion doble en Barrio Sant Antoni,450 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
DOUBLE ROOM HEART BARCELONA 140M2 MODERNIST FLAT,370 €/mes,HABITACIÓ PRIVADA · 5 COMPANYS DE PIS
HABITACION PARA ESTUDIANTE EN EL CENTRO,500 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
3mins de la plaça de Catalunya,390 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
❤️ Hab INDIVIDUAL piso REFORMADO en Gracia/Sag Familia,3̶5̶0̶ ̶€̶ 325 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Hab.DOBLE+ESTUDI+BANY PRIV.580€ TOT.Pis gran i lluminós,580 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Se alquila habitacion en sagrada familia,300 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
habitación grande con balcón en gràcia,450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
ambiente familiar respetuosa y limpia,400 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación doble en piso con super terraza,450 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
"Double Room with Studio Area, POOL,GYM,TERRACE & VIEWS.",750 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
HABITACIÓN PARA ESTUDIANTES EN EL CENTRO,500 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
"Habitación con Baño privado , Plaza España",450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
HABITACION DOBLE EXTERIOR CON TERRAZA,465 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Alquiler Habitación zona plaza Kennedy,450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación gastos incluidos,4̶3̶0̶ ̶€̶ 420 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación gastos incluidos,3̶9̶0̶ ̶€̶ 380 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitación económica BADAL-SANTS,180 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación luminosa al lado de la Sagrada Familia,400 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
suite matrimonial en boutique hostal modernista centro,700 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
Busco compañer@ de piso en sobreatico con Barbacoa,400 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Hab. matrimonial con baño privado boutique hostal centr,650 €/mes,HABITACIÓ PRIVADA · 7 COMPANYS DE PIS
Gran habitación en casa privada,460 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Spacious and tranquil flat in the center,500 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitacion gigante super luminosa en Eixample,680 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
habitación para soltero,280 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
HABITACION DOBLE EN GRACIA,360 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación con un gran armario,230 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
habitacion doble,500 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
bonita habitacion bien ubicada,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación para chica.,400 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
habitacion individual cerca de metro paralel,2̶9̶0̶ ̶€̶ 270 €/mes,HABITACIÓ PRIVADA · 5 COMPANYS DE PIS
Habitación amueblada cama doble,400 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación,375 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
"A partir del 18 de Enero. Tipo litera, cama alta",320 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
piso con muy buena vibra ✨,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Hola! Busco compañera de piso,3̶5̶0̶ ̶€̶ 300 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitacion cama individual con baño privado,390 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
alquiler habitación,2̶7̶0̶ ̶€̶ 250 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación en piso grande y luminoso en les Corts,390 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación Tranquila amoblada/Quite room with furnished,340 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Double room with balcony and in-wall closet,300 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Double room in atic flat with huge roof terrace,470 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Born Cosy Studio w balcony,850 €/mes,ALLOTJAMENT SENCER · 40 M²
Cosy and Charming Apartment,850 €/mes,ALLOTJAMENT SENCER · 40 M²
ALQUILO BONITA HABITACIÓN EXTERIOR,320 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Se alquila habitación en l’Eixample. Muy céntrica!,360 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitacion en alquiler,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Double room with balcony in artistic flat,420 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitació a serria,463 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Piso luminoso y muy bien comunicado,390 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Be part of the family - Happy Casa 😁,400 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Hab. individual amueblada con luz natural,400 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Cozy loft in the hearth of Barcelona.,850 €/mes,ALLOTJAMENT SENCER · 76 M²
Habitcion para ti ;),300 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
"HAB. DOBLE EXTERIOR. PISO LUMINOSO, LIMPIO Y AGRADABLE",450 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitación en C/Marina 94,350 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
amazing studio flat in exaimple,850 €/mes,ALLOTJAMENT SENCER · 56 M²
Habitacion con cama Doble!,360 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
HABITACIÓN DOBLE EXTERIOR,490 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
comoda habitacion en vallcarca bien conectada,380 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación exterior en piso de estudiantes,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitación individual en ático en gracia en calle Verdi,290 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación grande les Corts!,340 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Alquiler de Habitación,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Nice & Cozy flat in Eixample ☀️,560 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Piso en Rocafort!,370 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación Individual+Gastos incluidos,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
SE ALQUILA HABITACION BARCELONA BUENA ZONA Y COMPAÑIA!,375 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Bonita habitación super céntrica en el barrio Gótico,440 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Se alquila habitacion,3̶6̶5̶ ̶€̶ 350 €/mes,ALLOTJAMENT SENCER · 110 M²
"habigacion, sagrada Familia",350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación individual Gràcia,370 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Beautiful BIGroom w/ PRIVATE BATHROOM,640 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Habitacion Cama doble La Bordeta,400 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Big designer double room w/ PRIVATE BATHROOM + balcony,620 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Habitacion amplia y luminosa Sant Marti,310 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Piso con mucha luz natural y super vistas :),4̶7̶5̶ ̶€̶ 450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitacion grande con luz natural - Plaza Universitat!,480 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación super luminosa en fabuloso piso compartido,580 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitacion en piso de chicas. Al lado del metro.,310 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
"Habitación en barrio de les corts , pedralbes",430 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación doble exterior Sarrià,465 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Somos gente que hace vida en el piso,475 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación doble con baño privado,5̶5̶0̶ ̶€̶ 450 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
habitacion de matrimonio para ti solo,350 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Double bed in Terrace Flat: Gracia,420 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Piso con encanto mercado de Sant Antoni,510 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitacion individual,290 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
"Habitación en muy buena zona, con mucha luz natural.",400 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitacion zona Sagrera,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación en alquiler,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación amueblada con balcón privado,5̶9̶0̶ ̶€̶ 525 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
>> HABITACIÓN DOBLE EXTERIOR CON BAÑO PRIVADO,450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación luminosa con la vista a Barcelona,450 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
HABITACIÓN DOBLE EN GRACIA,3̶5̶0̶ ̶€̶ 330 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
habitacion en finca segura y tranquila,320 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Rambla de Badal,500 €/mes,HABITACIÓ PRIVADA · 5 COMPANYS DE PIS
2 Rooms available 300 double room and 250 single room.,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitacion exterior,430 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación en alquiler,330 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Alquiler 1 habitación piso entero barrio de Sant Andreu,450 €/mes,ALLOTJAMENT SENCER · 87 M²
Habitación para dos,500 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
alquilo habitación zona muy tranquila ambiente tranqui,280 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
HABITACIÓN INDIVIDUAL,5̶0̶0̶ ̶€̶ 470 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Alquilo habitacion.,365 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
avinguda diagonal 511,302 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
doble habitacion !,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
hab privada Eixample,350 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
habitacion para pareja o persona sola,500 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación con armario grande/Big room and closed,390 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación en piso estudiantes con calefacción incluida,400 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
HABITACIÓN AMPLIA CON BALCÓN PRIVADO EXTERIOR,5̶7̶5̶ ̶€̶ 550 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
Habitación para Mujer,325 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
"Sagrada Familia, gayfeiendly.",320 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Fully furnished room near sagrada familia,425 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Big Room In The Edge Of Raval,400 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación en gracia. disponible desde ya. ocasión,260 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
"Habitación exterior individual amueblada, en Paral·lel",400 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Alquiler sensillos,3̶0̶0̶ ̶€̶ 270 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Busco compañera de piso,360 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
"buscando compañera el Apartamento es grande, luminoso,",400 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Piso amigable con muchas comodidades,290 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación doble en piso en Gracia,4̶8̶0̶ ̶€̶ 475 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Piso en Sant Gervasi,390 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitacion luminosa y grande,450 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
HABITACIÓN EIXAMPLE/NOVA ESQUERRA 380€ TODO INCLUIDO,380 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
medio piso para ti/ half flat for you,5̶0̶0̶ ̶€̶ 475 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
habitación,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
"Con vistas al mar, ideal teletrabajo o estudiar.",360 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
Habitación mediana exterior con cama doble.,450 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Ideal para parejas,5̶9̶5̶ ̶€̶ 575 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Unai Murillo,330 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
"habitacion individual, PARA CHICA.",350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitación amueblada + Gastos incluidos,300 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
Habitació doble a Gràcia/Joanic,340 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación doble para UN CHICO tranquilo y no fumador,4̶0̶0̶ ̶€̶ 370 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
alquilo habitación,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Single Room-City Center! +PrivateBath Until 06/2021,400 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Buscamos Compañer@ de piso 🤪,275 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
habitacion en un piso bonito,480 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
"hab. doble c/ terraza, ambiente joven e internacional",300 €/mes,HABITACIÓ PRIVADA · 5 COMPANYS DE PIS
AMAZING DESIGN ROOM WITH PRIVATE OFFICE AND BALCONY,590 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitacion doble con balcon en eixample para 2 meses,4̶5̶0̶ ̶€̶ 440 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
sweet home,300 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Se alquila una habitación por una persona!,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
se alquila habitación para una persona seria y responsa,300 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
HABITACION SOLO A CHICAS,350 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Aribau/Diagonal 130m2 para entrar en febrero o marzo,4̶2̶0̶ ̶€̶ 390 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitacion en Via Laietana,300 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Habitación doble con mucha luz natural en Gràcia,460 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación privada en Vila Olímpica,530 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Piso de estudiantes,285 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
little cozy room in Poblesec,290 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
cozy room Poblesec,440 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación doble en piso con terracita.,5̶5̶0̶ ̶€̶ 450 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitación con baño en casa con 2 terrazas grandes,380 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Habitación cómoda cerca de Sagrada Familia.,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
habitacion con vistas al río besos,320 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
HABITACIÓN MUY LUMINOSA✨CON CAMA DoBLE🛌,470 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Alquilo habitacion doble en Collblanc,4̶9̶0̶ ̶€̶ 450 €/mes,HABITACIÓ COMPARTIDA · 1 COMPANY DE PIS
piso económico en alquiler en pleno Eixample,290 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación individual amueblada,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación en piso a compartir,366 €/mes,ALLOTJAMENT SENCER · 80 M²
tranquilidad,350 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
Habitación doble con salida a terraza y armario,500 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
Alquilo habitación individual,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitacion H2 en El Clot,3̶5̶0̶ ̶€̶ 330 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
Habitación doble con terraza,270 €/mes,HABITACIÓ PRIVADA · 5 COMPANYS DE PIS
Habitacion exterior con cama doble en piso con terraza,370 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
se alquila habitación,300 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
El piset del Guinardó,230 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Habitación doble exterior,380 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación cómoda y luminnosa,550 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación en Sagrada Família,320 €/mes,HABITACIÓ PRIVADA · 3 COMPANYS DE PIS
Acogedora habitación en piso reformado - L’Eixample,320 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitacion luminosa con mobiliario nuevo,360 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
hab. individual con baño privado Boutique hostal centro,450 €/mes,HABITACIÓ PRIVADA · 7 COMPANYS DE PIS
tranquilo ambiente,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Alquilo habitación amueblada,300 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación privada + habitación uso preferente en Sants,4̶5̶0̶ ̶€̶ 425 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación doble amplia con balcón en Pg. Sant Joan,460 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
habitación doble cerca de Hospital St Pau y Sagrada Fam,3̶8̶0̶ ̶€̶ 360 €/mes,HABITACIÓ PRIVADA · CAP COMPANY DE PIS
Habitacion a estrenar,3̶8̶5̶ ̶€̶ 350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
se alquila habitación en Poble Sec,370 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Hab. matr. con baño privado y balcon en hostal centro,600 €/mes,HABITACIÓ PRIVADA · 7 COMPANYS DE PIS
Nice room in Grasia,250 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Habitación grande en el centro de Barcelona,370 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Habitación individual amplia,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
Piso cerca de m. Urgell,350 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
BUSCO CHICA PARA HAB. INDIVIDUAL LUMINOSA,320 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
HABITACIÓN PARA CHICA CERCA DE LA PLAYA,370 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
"Habitación 2, confortable, luz natural, silenciosa.",400 €/mes,HABITACIÓ PRIVADA · 1 COMPANY DE PIS
18m2 sunny double room 1 min from Pl. Catalunya,5̶7̶5̶ ̶€̶ 550 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Habitacion privada Poblenou,330 €/mes,HABITACIÓ PRIVADA · 2 COMPANYS DE PIS
ALQUILO HABITACIÓN PARA CHICA!!! EN EL GÓTICO.,350 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
Next to Pass. de Gracia with balcony,475 €/mes,HABITACIÓ PRIVADA · 4 COMPANYS DE PIS
"Roda1 - comfortable, bright duplex apartment",1.000 €/mes,ALLOTJAMENT SENCER · 75 M²
Calle Gran Santandreu,375 €/mes,HABITACIÓ COMPARTIDA · 2 COMPANYS DE PIS
